state,county,candidate,party,total_votes,percent_dem,percent_rep
Vermont,South Hero,Joe Biden,DEM,903,0.706020328,0.293979672
Vermont,South Hero,Donald Trump,REP,376,,
Vermont,Springfield,Joe Biden,DEM,2583,0.593656631,0.406343369
Vermont,Springfield,Donald Trump,REP,1768,,
Vermont,Stamford,Donald Trump,REP,267,0.512476008,0.487523992
Vermont,Stamford,Joe Biden,DEM,254,,
Vermont,Stannard,Joe Biden,DEM,82,0.745454545,0.254545455
Vermont,Stannard,Donald Trump,REP,28,,
Vermont,Berlin,Joe Biden,DEM,960,0.648648649,0.351351351
Vermont,Berlin,Donald Trump,REP,520,,
Vermont,Starksboro,Joe Biden,DEM,636,0.656346749,0.343653251
Vermont,Starksboro,Donald Trump,REP,333,,
Vermont,Stockbridge,Joe Biden,DEM,341,0.734913793,0.265086207
Vermont,Stockbridge,Donald Trump,REP,123,,
Vermont,Stowe,Joe Biden,DEM,2706,0.818759455,0.181240545
Vermont,Stowe,Donald Trump,REP,599,,
Vermont,Strafford,Joe Biden,DEM,656,0.84754522,0.15245478
Vermont,Strafford,Donald Trump,REP,118,,
Vermont,Stratton,Joe Biden,DEM,119,0.639784946,0.360215054
Vermont,Stratton,Donald Trump,REP,67,,
Vermont,Sudbury,Joe Biden,DEM,252,0.663157895,0.336842105
Vermont,Sudbury,Donald Trump,REP,128,,
Vermont,Sunderland,Joe Biden,DEM,386,0.616613419,0.383386581
Vermont,Sunderland,Donald Trump,REP,240,,
Vermont,Sutton,Donald Trump,REP,275,0.528846154,0.471153846
Vermont,Sutton,Joe Biden,DEM,245,,
Vermont,Swanton,Joe Biden,DEM,1566,0.503213368,0.496786632
Vermont,Swanton,Donald Trump,REP,1546,,
Vermont,Thetford,Joe Biden,DEM,1448,0.779752289,0.220247711
Vermont,Thetford,Donald Trump,REP,409,,
Vermont,Bethel,Joe Biden,DEM,728,0.65644725,0.34355275
Vermont,Bethel,Donald Trump,REP,381,,
Vermont,Addison,Joe Biden,DEM,445,0.540048544,0.459951456
Vermont,Addison,Donald Trump,REP,379,,
Vermont,Tinmouth,Joe Biden,DEM,170,0.510510511,0.489489489
Vermont,Tinmouth,Donald Trump,REP,163,,
Vermont,Topsham,Donald Trump,REP,356,0.565977742,0.434022258
Vermont,Topsham,Joe Biden,DEM,273,,
Vermont,Townshend,Joe Biden,DEM,553,0.74327957,0.25672043
Vermont,Townshend,Donald Trump,REP,191,,
Vermont,Troy,Donald Trump,REP,394,0.515706806,0.484293194
Vermont,Troy,Joe Biden,DEM,370,,
Vermont,Tunbridge,Joe Biden,DEM,514,0.620772947,0.379227053
Vermont,Tunbridge,Donald Trump,REP,314,,
Vermont,Underhill,Joe Biden,DEM,1633,0.756368689,0.243631311
Vermont,Underhill,Donald Trump,REP,526,,
Vermont,Vergennes,Joe Biden,DEM,1016,0.703601108,0.296398892
Vermont,Vergennes,Donald Trump,REP,428,,
Vermont,Vernon,Joe Biden,DEM,718,0.566692976,0.433307024
Vermont,Vernon,Donald Trump,REP,549,,
Vermont,Vershire,Joe Biden,DEM,264,0.663316583,0.336683417
Vermont,Vershire,Donald Trump,REP,134,,
Vermont,Victory,Donald Trump,REP,36,0.679245283,0.320754717
Vermont,Victory,Joe Biden,DEM,17,,
Vermont,Bloomfield,Donald Trump,REP,73,0.5703125,0.4296875
Vermont,Bloomfield,Joe Biden,DEM,55,,
Vermont,Waitsfield,Joe Biden,DEM,1023,0.836467702,0.163532298
Vermont,Waitsfield,Donald Trump,REP,200,,
Vermont,Walden,Joe Biden,DEM,351,0.629032258,0.370967742
Vermont,Walden,Donald Trump,REP,207,,
Vermont,Wallingford,Joe Biden,DEM,703,0.555292259,0.444707741
Vermont,Wallingford,Donald Trump,REP,563,,
Vermont,Waltham,Joe Biden,DEM,216,0.679245283,0.320754717
Vermont,Waltham,Donald Trump,REP,102,,
Vermont,Wardsboro,Joe Biden,DEM,325,0.671487603,0.328512397
Vermont,Wardsboro,Donald Trump,REP,159,,
Vermont,Warren,Joe Biden,DEM,1039,0.853037767,0.146962233
Vermont,Warren,Donald Trump,REP,179,,
Vermont,Washington,Joe Biden,DEM,306,0.519524618,0.480475382
Vermont,Washington,Donald Trump,REP,283,,
Vermont,Waterbury,Joe Biden,DEM,2778,0.817299206,0.182700794
Vermont,Waterbury,Donald Trump,REP,621,,
Vermont,Waterford,Joe Biden,DEM,421,0.521039604,0.478960396
Vermont,Waterford,Donald Trump,REP,387,,
Vermont,Waterville,Joe Biden,DEM,227,0.520642202,0.479357798
Vermont,Waterville,Donald Trump,REP,209,,
Vermont,Bolton,Joe Biden,DEM,537,0.711258278,0.288741722
Vermont,Bolton,Donald Trump,REP,218,,
Vermont,Weathersfield,Joe Biden,DEM,1018,0.584050488,0.415949512
Vermont,Weathersfield,Donald Trump,REP,725,,
Vermont,Wells,Donald Trump,REP,416,0.569083447,0.430916553
Vermont,Wells,Joe Biden,DEM,315,,
Vermont,West Fairlee,Joe Biden,DEM,219,0.636627907,0.363372093
Vermont,West Fairlee,Donald Trump,REP,125,,
Vermont,Westfield,Joe Biden,DEM,190,0.56547619,0.43452381
Vermont,Westfield,Donald Trump,REP,146,,
Vermont,Westford,Joe Biden,DEM,964,0.700072622,0.299927378
Vermont,Westford,Donald Trump,REP,413,,
Vermont,West Haven,Joe Biden,DEM,78,0.527027027,0.472972973
Vermont,West Haven,Donald Trump,REP,70,,
Vermont,Westminster,Joe Biden,DEM,1303,0.752309469,0.247690531
Vermont,Westminster,Donald Trump,REP,429,,
Vermont,Westmore,Joe Biden,DEM,126,0.552631579,0.447368421
Vermont,Westmore,Donald Trump,REP,102,,
Vermont,Weston,Joe Biden,DEM,332,0.744394619,0.255605381
Vermont,Weston,Donald Trump,REP,114,,
Vermont,West Rutland,Donald Trump,REP,613,0.545859305,0.454140695
Vermont,West Rutland,Joe Biden,DEM,510,,
Vermont,Bradford,Joe Biden,DEM,893,0.619278779,0.380721221
Vermont,Bradford,Donald Trump,REP,549,,
Vermont,West Windsor,Joe Biden,DEM,618,0.755501222,0.244498778
Vermont,West Windsor,Donald Trump,REP,200,,
Vermont,Weybridge,Joe Biden,DEM,517,0.868907563,0.131092437
Vermont,Weybridge,Donald Trump,REP,78,,
Vermont,Wheelock,Joe Biden,DEM,236,0.541284404,0.458715596
Vermont,Wheelock,Donald Trump,REP,200,,
Vermont,Whiting,Joe Biden,DEM,124,0.596153846,0.403846154
Vermont,Whiting,Donald Trump,REP,84,,
Vermont,Whitingham,Joe Biden,DEM,397,0.538670285,0.461329715
Vermont,Whitingham,Donald Trump,REP,340,,
Vermont,Williamstown,Donald Trump,REP,923,0.518248175,0.481751825
Vermont,Williamstown,Joe Biden,DEM,858,,
Vermont,Williston,Joe Biden,DEM,4961,0.744894895,0.255105105
Vermont,Williston,Donald Trump,REP,1699,,
Vermont,Wilmington,Joe Biden,DEM,789,0.698230088,0.301769912
Vermont,Wilmington,Donald Trump,REP,341,,
Vermont,Windham,Joe Biden,DEM,187,0.692592593,0.307407407
Vermont,Windham,Donald Trump,REP,83,,
Vermont,Windsor,Joe Biden,DEM,1266,0.702163062,0.297836938
Vermont,Windsor,Donald Trump,REP,537,,
Vermont,Braintree,Joe Biden,DEM,434,0.625360231,0.374639769
Vermont,Braintree,Donald Trump,REP,260,,
Vermont,Winhall,Joe Biden,DEM,473,0.722137405,0.277862595
Vermont,Winhall,Donald Trump,REP,182,,
Vermont,Winooski,Joe Biden,DEM,3005,0.837047354,0.162952646
Vermont,Winooski,Donald Trump,REP,585,,
Vermont,Wolcott,Joe Biden,DEM,589,0.658100559,0.341899441
Vermont,Wolcott,Donald Trump,REP,306,,
Vermont,Woodbury,Joe Biden,DEM,372,0.654929577,0.345070423
Vermont,Woodbury,Donald Trump,REP,196,,
Vermont,Woodford,Donald Trump,REP,96,0.502617801,0.497382199
Vermont,Woodford,Joe Biden,DEM,95,,
Vermont,Woodstock,Joe Biden,DEM,1645,0.803615046,0.196384954
Vermont,Woodstock,Donald Trump,REP,402,,
Vermont,Worcester,Joe Biden,DEM,464,0.787775891,0.212224109
Vermont,Worcester,Donald Trump,REP,125,,
Vermont,Brandon,Joe Biden,DEM,1213,0.575154101,0.424845899
Vermont,Brandon,Donald Trump,REP,896,,
Vermont,Brattleboro,Joe Biden,DEM,5423,0.837399629,0.162600371
Vermont,Brattleboro,Donald Trump,REP,1053,,
Vermont,Bridgewater,Joe Biden,DEM,372,0.636986301,0.363013699
Vermont,Bridgewater,Donald Trump,REP,212,,
Vermont,Bridport,Joe Biden,DEM,392,0.549789621,0.450210379
Vermont,Bridport,Donald Trump,REP,321,,
Vermont,Brighton,Donald Trump,REP,342,0.57,0.43
Vermont,Brighton,Joe Biden,DEM,258,,
Vermont,Bristol,Joe Biden,DEM,1482,0.682006443,0.317993557
Vermont,Bristol,Donald Trump,REP,691,,
Vermont,Albany,Joe Biden,DEM,286,0.548944338,0.451055662
Vermont,Albany,Donald Trump,REP,235,,
Vermont,Brookfield,Joe Biden,DEM,506,0.622386224,0.377613776
Vermont,Brookfield,Donald Trump,REP,307,,
Vermont,Brookline,Joe Biden,DEM,217,0.693290735,0.306709265
Vermont,Brookline,Donald Trump,REP,96,,
Vermont,Brownington,Donald Trump,REP,265,0.548654244,0.451345756
Vermont,Brownington,Joe Biden,DEM,218,,
Vermont,Brunswick,Donald Trump,REP,35,0.564516129,0.435483871
Vermont,Brunswick,Joe Biden,DEM,27,,
Vermont,Burke,Joe Biden,DEM,534,0.593333333,0.406666667
Vermont,Burke,Donald Trump,REP,366,,
Vermont,Burlington,Joe Biden,DEM,19238,0.893502392,0.106497608
Vermont,Burlington,Donald Trump,REP,2293,,
Vermont,Cabot,Joe Biden,DEM,558,0.653395785,0.346604215
Vermont,Cabot,Donald Trump,REP,296,,
Vermont,Calais,Joe Biden,DEM,886,0.800361337,0.199638663
Vermont,Calais,Donald Trump,REP,221,,
Vermont,Cambridge,Joe Biden,DEM,1521,0.721537002,0.278462998
Vermont,Cambridge,Donald Trump,REP,587,,
Vermont,Canaan,Donald Trump,REP,241,0.502083333,0.497916667
Vermont,Canaan,Joe Biden,DEM,239,,
Vermont,Alburgh,Joe Biden,DEM,550,0.524308866,0.475691134
Vermont,Alburgh,Donald Trump,REP,499,,
Vermont,Castleton,Joe Biden,DEM,1056,0.503336511,0.496663489
Vermont,Castleton,Donald Trump,REP,1042,,
Vermont,Cavendish,Joe Biden,DEM,466,0.610747051,0.389252949
Vermont,Cavendish,Donald Trump,REP,297,,
Vermont,Charleston,Donald Trump,REP,274,0.525911708,0.474088292
Vermont,Charleston,Joe Biden,DEM,247,,
Vermont,Charlotte,Joe Biden,DEM,2285,0.817238913,0.182761087
Vermont,Charlotte,Donald Trump,REP,511,,
Vermont,Chelsea,Joe Biden,DEM,404,0.587209302,0.412790698
Vermont,Chelsea,Donald Trump,REP,284,,
Vermont,Chester,Joe Biden,DEM,1089,0.637587822,0.362412178
Vermont,Chester,Donald Trump,REP,619,,
Vermont,Chittenden,Joe Biden,DEM,473,0.579656863,0.420343137
Vermont,Chittenden,Donald Trump,REP,343,,
Vermont,Clarendon,Donald Trump,REP,782,0.543810848,0.456189152
Vermont,Clarendon,Joe Biden,DEM,656,,
Vermont,Colchester,Joe Biden,DEM,6451,0.693432226,0.306567774
Vermont,Colchester,Donald Trump,REP,2852,,
Vermont,Concord,Donald Trump,REP,343,0.566942149,0.433057851
Vermont,Concord,Joe Biden,DEM,262,,
Vermont,Andover,Joe Biden,DEM,216,0.620689655,0.379310345
Vermont,Andover,Donald Trump,REP,132,,
Vermont,Corinth,Joe Biden,DEM,459,0.56736712,0.43263288
Vermont,Corinth,Donald Trump,REP,350,,
Vermont,Cornwall,Joe Biden,DEM,663,0.820544554,0.179455446
Vermont,Cornwall,Donald Trump,REP,145,,
Vermont,Coventry,Donald Trump,REP,294,0.545454545,0.454545455
Vermont,Coventry,Joe Biden,DEM,245,,
Vermont,Craftsbury,Joe Biden,DEM,558,0.745989305,0.254010695
Vermont,Craftsbury,Donald Trump,REP,190,,
Vermont,Danby,Donald Trump,REP,405,0.554794521,0.445205479
Vermont,Danby,Joe Biden,DEM,325,,
Vermont,Danville,Joe Biden,DEM,855,0.60466761,0.39533239
Vermont,Danville,Donald Trump,REP,559,,
Vermont,Derby,Donald Trump,REP,1280,0.523089497,0.476910503
Vermont,Derby,Joe Biden,DEM,1167,,
Vermont,Dorset,Joe Biden,DEM,997,0.725618632,0.274381368
Vermont,Dorset,Donald Trump,REP,377,,
Vermont,Dover,Joe Biden,DEM,613,0.674367437,0.325632563
Vermont,Dover,Donald Trump,REP,296,,
Vermont,Dummerston,Joe Biden,DEM,1035,0.786474164,0.213525836
Vermont,Dummerston,Donald Trump,REP,281,,
Vermont,Arlington,Joe Biden,DEM,929,0.645138889,0.354861111
Vermont,Arlington,Donald Trump,REP,511,,
Vermont,Duxbury,Joe Biden,DEM,648,0.727272727,0.272727273
Vermont,Duxbury,Donald Trump,REP,243,,
Vermont,East Haven,Joe Biden,DEM,69,0.514925373,0.485074627
Vermont,East Haven,Donald Trump,REP,65,,
Vermont,East Montpelier,Joe Biden,DEM,1315,0.77080891,0.22919109
Vermont,East Montpelier,Donald Trump,REP,391,,
Vermont,Eden,Donald Trump,REP,313,0.508116883,0.491883117
Vermont,Eden,Joe Biden,DEM,303,,
Vermont,Elmore,Joe Biden,DEM,447,0.75,0.25
Vermont,Elmore,Donald Trump,REP,149,,
Vermont,Enosburgh,Joe Biden,DEM,640,0.520325203,0.479674797
Vermont,Enosburgh,Donald Trump,REP,590,,
Vermont,Essex,Joe Biden,DEM,9573,0.737064983,0.262935017
Vermont,Essex,Donald Trump,REP,3415,,
Vermont,Fairfax,Joe Biden,DEM,1648,0.572818909,0.427181091
Vermont,Fairfax,Donald Trump,REP,1229,,
Vermont,Fairfield,Joe Biden,DEM,625,0.568698817,0.431301183
Vermont,Fairfield,Donald Trump,REP,474,,
Vermont,Fair Haven,Donald Trump,REP,647,0.509047994,0.490952006
Vermont,Fair Haven,Joe Biden,DEM,624,,
Vermont,Athens,Joe Biden,DEM,120,0.588235294,0.411764706
Vermont,Athens,Donald Trump,REP,84,,
Vermont,Fairlee,Joe Biden,DEM,442,0.734219269,0.265780731
Vermont,Fairlee,Donald Trump,REP,160,,
Vermont,Fayston,Joe Biden,DEM,796,0.841437632,0.158562368
Vermont,Fayston,Donald Trump,REP,150,,
Vermont,Ferrisburg,Joe Biden,DEM,1202,0.681792399,0.318207601
Vermont,Ferrisburg,Donald Trump,REP,561,,
Vermont,Fletcher,Joe Biden,DEM,494,0.629299363,0.370700637
Vermont,Fletcher,Donald Trump,REP,291,,
Vermont,Franklin,Donald Trump,REP,407,0.56137931,0.43862069
Vermont,Franklin,Joe Biden,DEM,318,,
Vermont,Georgia,Joe Biden,DEM,1517,0.539473684,0.460526316
Vermont,Georgia,Donald Trump,REP,1295,,
Vermont,Glover,Joe Biden,DEM,401,0.6265625,0.3734375
Vermont,Glover,Donald Trump,REP,239,,
Vermont,Goshen,Joe Biden,DEM,90,0.725806452,0.274193548
Vermont,Goshen,Donald Trump,REP,34,,
Vermont,Grafton,Joe Biden,DEM,263,0.670918367,0.329081633
Vermont,Grafton,Donald Trump,REP,129,,
Vermont,Granby,Donald Trump,REP,23,0.534883721,0.465116279
Vermont,Granby,Joe Biden,DEM,20,,
Vermont,Bakersfield,Joe Biden,DEM,395,0.592203898,0.407796102
Vermont,Bakersfield,Donald Trump,REP,272,,
Vermont,Grand Isle,Joe Biden,DEM,831,0.607012418,0.392987582
Vermont,Grand Isle,Donald Trump,REP,538,,
Vermont,Granville,Joe Biden,DEM,136,0.819277108,0.180722892
Vermont,Granville,Donald Trump,REP,30,,
Vermont,Greensboro,Joe Biden,DEM,365,0.774946921,0.225053079
Vermont,Greensboro,Donald Trump,REP,106,,
Vermont,Groton,Donald Trump,REP,272,0.523076923,0.476923077
Vermont,Groton,Joe Biden,DEM,248,,
Vermont,Guildhall,Donald Trump,REP,90,0.532544379,0.467455621
Vermont,Guildhall,Joe Biden,DEM,79,,
Vermont,Guilford,Joe Biden,DEM,975,0.738636364,0.261363636
Vermont,Guilford,Donald Trump,REP,345,,
Vermont,Halifax,Joe Biden,DEM,273,0.58583691,0.41416309
Vermont,Halifax,Donald Trump,REP,193,,
Vermont,Hancock,Joe Biden,DEM,102,0.641509434,0.358490566
Vermont,Hancock,Donald Trump,REP,57,,
Vermont,Hardwick,Joe Biden,DEM,932,0.618037135,0.381962865
Vermont,Hardwick,Donald Trump,REP,576,,
Vermont,Hartford,Joe Biden,DEM,4516,0.741543514,0.258456486
Vermont,Hartford,Donald Trump,REP,1574,,
Vermont,Baltimore,Donald Trump,REP,72,0.533333333,0.466666667
Vermont,Baltimore,Joe Biden,DEM,63,,
Vermont,Hartland,Joe Biden,DEM,1511,0.7054155,0.2945845
Vermont,Hartland,Donald Trump,REP,631,,
Vermont,Highgate,Donald Trump,REP,977,0.583283582,0.416716418
Vermont,Highgate,Joe Biden,DEM,698,,
Vermont,Hinesburg,Joe Biden,DEM,2254,0.750582751,0.249417249
Vermont,Hinesburg,Donald Trump,REP,749,,
Vermont,Holland,Donald Trump,REP,210,0.601719198,0.398280802
Vermont,Holland,Joe Biden,DEM,139,,
Vermont,Hubbardton,Joe Biden,DEM,221,0.536407767,0.463592233
Vermont,Hubbardton,Donald Trump,REP,191,,
Vermont,Huntington,Joe Biden,DEM,1047,0.770419426,0.229580574
Vermont,Huntington,Donald Trump,REP,312,,
Vermont,Hyde Park,Joe Biden,DEM,1118,0.671875,0.328125
Vermont,Hyde Park,Donald Trump,REP,546,,
Vermont,Ira,Joe Biden,DEM,130,0.5,0.5
Vermont,Ira,Donald Trump,REP,130,,
Vermont,Irasburg,Donald Trump,REP,405,0.611782477,0.388217523
Vermont,Irasburg,Joe Biden,DEM,257,,
Vermont,Isle La Motte,Joe Biden,DEM,191,0.565088757,0.434911243
Vermont,Isle La Motte,Donald Trump,REP,147,,
Vermont,Barnard,Joe Biden,DEM,465,0.724299065,0.275700935
Vermont,Barnard,Donald Trump,REP,177,,
Virginia,Accomack County,Donald Trump,REP,9172,0.54758209,0.45241791
Virginia,Accomack County,Joe Biden,DEM,7578,,
Virginia,Albemarle County,Joe Biden,DEM,42466,0.671186976,0.328813024
Virginia,Albemarle County,Donald Trump,REP,20804,,
Virginia,Alleghany County,Donald Trump,REP,5859,0.723154777,0.276845223
Virginia,Alleghany County,Joe Biden,DEM,2243,,
Virginia,Amelia County,Donald Trump,REP,5390,0.690937059,0.309062941
Virginia,Amelia County,Joe Biden,DEM,2411,,
Virginia,Amherst County,Donald Trump,REP,11041,0.660623467,0.339376533
Virginia,Amherst County,Joe Biden,DEM,5672,,
Virginia,Appomattox County,Donald Trump,REP,6702,0.734868421,0.265131579
Virginia,Appomattox County,Joe Biden,DEM,2418,,
Virginia,Arlington County,Joe Biden,DEM,105344,0.825178988,0.174821012
Virginia,Arlington County,Donald Trump,REP,22318,,
Virginia,Augusta County,Donald Trump,REP,30714,0.73913462,0.26086538
Virginia,Augusta County,Joe Biden,DEM,10840,,
Virginia,Bath County,Donald Trump,REP,1834,0.739516129,0.260483871
Virginia,Bath County,Joe Biden,DEM,646,,
Virginia,Bedford County,Donald Trump,REP,35600,0.745144005,0.254855995
Virginia,Bedford County,Joe Biden,DEM,12176,,
Virginia,Bland County,Donald Trump,REP,2903,0.845123726,0.154876274
Virginia,Bland County,Joe Biden,DEM,532,,
Virginia,Botetourt County,Donald Trump,REP,15099,0.725948363,0.274051637
Virginia,Botetourt County,Joe Biden,DEM,5700,,
Virginia,Brunswick County,Joe Biden,DEM,4552,0.575546845,0.424453155
Virginia,Brunswick County,Donald Trump,REP,3357,,
Virginia,Buchanan County,Donald Trump,REP,8311,0.839664579,0.160335421
Virginia,Buchanan County,Joe Biden,DEM,1587,,
Virginia,Buckingham County,Donald Trump,REP,4544,0.566936993,0.433063007
Virginia,Buckingham County,Joe Biden,DEM,3471,,
Virginia,Campbell County,Donald Trump,REP,21245,0.72471431,0.27528569
Virginia,Campbell County,Joe Biden,DEM,8070,,
Virginia,Caroline County,Donald Trump,REP,8336,0.521228037,0.478771963
Virginia,Caroline County,Joe Biden,DEM,7657,,
Virginia,Carroll County,Donald Trump,REP,12659,0.81665699,0.18334301
Virginia,Carroll County,Joe Biden,DEM,2842,,
Virginia,Charles City County,Joe Biden,DEM,2624,0.598403649,0.401596351
Virginia,Charles City County,Donald Trump,REP,1761,,
Virginia,Charlotte County,Donald Trump,REP,3815,0.622146119,0.377853881
Virginia,Charlotte County,Joe Biden,DEM,2317,,
Virginia,Chesterfield County,Joe Biden,DEM,106935,0.533978159,0.466021841
Virginia,Chesterfield County,Donald Trump,REP,93326,,
Virginia,Clarke County,Donald Trump,REP,5192,0.569798068,0.430201932
Virginia,Clarke County,Joe Biden,DEM,3920,,
Virginia,Craig County,Donald Trump,REP,2536,0.812039705,0.187960295
Virginia,Craig County,Joe Biden,DEM,587,,
Virginia,Culpeper County,Donald Trump,REP,16012,0.601299335,0.398700665
Virginia,Culpeper County,Joe Biden,DEM,10617,,
Virginia,Cumberland County,Donald Trump,REP,3019,0.575486085,0.424513915
Virginia,Cumberland County,Joe Biden,DEM,2227,,
Virginia,Dickenson County,Donald Trump,REP,5748,0.792718246,0.207281754
Virginia,Dickenson County,Joe Biden,DEM,1503,,
Virginia,Dinwiddie County,Donald Trump,REP,8695,0.582813862,0.417186138
Virginia,Dinwiddie County,Joe Biden,DEM,6224,,
Virginia,Essex County,Donald Trump,REP,3075,0.503026337,0.496973663
Virginia,Essex County,Joe Biden,DEM,3038,,
Virginia,Fairfax County,Joe Biden,DEM,419943,0.713771195,0.286228805
Virginia,Fairfax County,Donald Trump,REP,168401,,
Virginia,Fauquier County,Donald Trump,REP,25106,0.588362119,0.411637881
Virginia,Fauquier County,Joe Biden,DEM,17565,,
Virginia,Floyd County,Donald Trump,REP,6225,0.67450428,0.32549572
Virginia,Floyd County,Joe Biden,DEM,3004,,
Virginia,Fluvanna County,Donald Trump,REP,8155,0.523797289,0.476202711
Virginia,Fluvanna County,Joe Biden,DEM,7414,,
Virginia,Franklin County,Donald Trump,REP,20895,0.713724553,0.286275447
Virginia,Franklin County,Joe Biden,DEM,8381,,
Virginia,Frederick County,Donald Trump,REP,30558,0.639757144,0.360242856
Virginia,Frederick County,Joe Biden,DEM,17207,,
Virginia,Giles County,Donald Trump,REP,6876,0.76129318,0.23870682
Virginia,Giles County,Joe Biden,DEM,2156,,
Virginia,Gloucester County,Donald Trump,REP,14875,0.68112093,0.31887907
Virginia,Gloucester County,Joe Biden,DEM,6964,,
Virginia,Goochland County,Donald Trump,REP,9966,0.598522611,0.401477389
Virginia,Goochland County,Joe Biden,DEM,6685,,
Virginia,Grayson County,Donald Trump,REP,6529,0.809647817,0.190352183
Virginia,Grayson County,Joe Biden,DEM,1535,,
Virginia,Greene County,Donald Trump,REP,6866,0.622540575,0.377459425
Virginia,Greene County,Joe Biden,DEM,4163,,
Virginia,Greensville County,Joe Biden,DEM,2627,0.578506937,0.421493063
Virginia,Greensville County,Donald Trump,REP,1914,,
Virginia,Halifax County,Donald Trump,REP,10418,0.576089361,0.423910639
Virginia,Halifax County,Joe Biden,DEM,7666,,
Virginia,Hanover County,Donald Trump,REP,44318,0.636524237,0.363475763
Virginia,Hanover County,Joe Biden,DEM,25307,,
Virginia,Henrico County,Joe Biden,DEM,116572,0.64757905,0.35242095
